year_quarter,year,hb,admission_type,simd,stays,average_length_of_stay,winter,post_covid
2019 Q1,2019,S08000032,All Day cases,4,3087,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,4,2901,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,4,2791,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,4,2883,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,4,2607,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,4,850,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,4,1394,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,4,1902,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,4,1813,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,4,2366,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,4,2129,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,4,2276,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,4,2159,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,4,2378,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,4,2378,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,4,2468,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,5,2047,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,5,2202,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,5,2063,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,5,2252,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,5,2279,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,5,2169,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,5,2199,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,5,2161,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,5,2014,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,5,541,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,5,997,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,5,1488,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,5,1376,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,5,1672,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,5,1550,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,5,1679,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,5,1797,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,5,1723,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,5,1868,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,5,1996,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,1,2738,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,1,2984,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,1,2739,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,1,2868,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,1,3082,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,1,2971,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,1,3041,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,1,2764,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,1,2456,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,1,526,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,1,1190,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,1,1680,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,1,1545,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,1,1904,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,1,1830,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,1,1948,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,1,1998,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,1,2026,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,1,2113,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,1,2233,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,2,2472,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,2,2724,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,2,2651,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,2,2700,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,2,2943,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,2,2704,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,2,2718,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,2,2590,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,2,2353,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,2,613,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,2,1172,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,2,1794,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,2,1602,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,2,1915,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,2,1907,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,2,1983,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,2,1874,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,2,2033,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,2,2078,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,2,2117,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,3,1178,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,3,1241,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,3,1237,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,3,1268,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,3,1347,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,3,1215,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,3,1306,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,3,1258,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,3,1183,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,3,291,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,3,619,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,3,904,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,3,849,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,3,968,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,3,879,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,3,966,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,3,977,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,3,930,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,3,958,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,3,1056,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,4,1356,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,4,1400,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,4,1403,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,4,1321,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,4,1452,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,4,1331,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,4,1311,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,4,1366,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,4,1187,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,4,377,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,4,655,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,4,880,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,4,850,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,4,1144,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,4,1019,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,4,1082,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,4,1024,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,4,1136,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,4,1098,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,4,1178,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,5,862,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,5,966,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,5,902,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,5,929,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,5,975,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,5,922,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,5,895,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,5,839,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,5,803,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,5,230,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,5,409,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,5,632,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,5,541,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,5,631,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,5,598,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,5,687,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,5,688,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,5,686,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,5,747,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,5,800,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,1,1628,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,1,1865,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,1,1769,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,1,1743,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,1,1862,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,1,1805,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,1,1886,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,1,1888,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,1,1626,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,1,482,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,1,873,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,1,1169,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,1,1040,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,1,1262,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,1,1276,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,1,1305,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,1,1301,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,1,1341,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,1,1328,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,1,1365,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,2,1916,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,2,1955,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,2,1854,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,2,2006,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,2,2153,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,2,2111,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,2,2173,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,2,2023,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,2,1757,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,2,372,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,2,866,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,2,1241,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,2,1241,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,2,1515,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,2,1448,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,2,1509,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,2,1562,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,2,1468,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,2,1519,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,2,1542,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,3,1569,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,3,1786,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,3,1665,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,3,1710,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,3,1767,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,3,1688,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,3,1758,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,3,1811,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,3,1608,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,3,501,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,3,911,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,3,1135,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,3,1003,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,3,1253,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,3,1163,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,3,1160,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,3,1300,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,3,1418,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,3,1331,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,3,1452,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,4,1253,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,4,1414,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,4,1372,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,4,1473,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,4,1635,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,4,1570,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,4,1480,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,4,1517,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,4,1420,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,4,473,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,4,739,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,4,1022,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,4,963,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,4,1222,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,4,1110,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,4,1194,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,4,1135,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,4,1242,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,4,1280,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,4,1290,0,TRUE,TRUE
2018 Q1,2018,S08000032,All Day cases,5,1185,0,TRUE,FALSE
2018 Q2,2018,S08000032,All Day cases,5,1236,0,FALSE,FALSE
2018 Q3,2018,S08000032,All Day cases,5,1161,0,FALSE,FALSE
2018 Q4,2018,S08000032,All Day cases,5,1323,0,TRUE,FALSE
2019 Q1,2019,S08000032,All Day cases,5,1304,0,TRUE,FALSE
2019 Q2,2019,S08000032,All Day cases,5,1247,0,FALSE,FALSE
2019 Q3,2019,S08000032,All Day cases,5,1304,0,FALSE,FALSE
2019 Q4,2019,S08000032,All Day cases,5,1322,0,TRUE,FALSE
2020 Q1,2020,S08000032,All Day cases,5,1211,0,TRUE,TRUE
2020 Q2,2020,S08000032,All Day cases,5,311,0,FALSE,TRUE
2020 Q3,2020,S08000032,All Day cases,5,588,0,FALSE,TRUE
2020 Q4,2020,S08000032,All Day cases,5,856,0,TRUE,TRUE
2021 Q1,2021,S08000032,All Day cases,5,835,0,TRUE,TRUE
2021 Q2,2021,S08000032,All Day cases,5,1041,0,FALSE,TRUE
2021 Q3,2021,S08000032,All Day cases,5,952,0,FALSE,TRUE
2021 Q4,2021,S08000032,All Day cases,5,992,0,TRUE,TRUE
2022 Q1,2022,S08000032,All Day cases,5,1109,0,TRUE,TRUE
2022 Q2,2022,S08000032,All Day cases,5,1037,0,FALSE,TRUE
2022 Q3,2022,S08000032,All Day cases,5,1121,0,FALSE,TRUE
2022 Q4,2022,S08000032,All Day cases,5,1196,0,TRUE,TRUE
2018 Q1,2018,S08000024,All Day cases,1,79,0,TRUE,FALSE
2018 Q2,2018,S08000024,All Day cases,1,124,0,FALSE,FALSE
2018 Q3,2018,S08000024,All Day cases,1,137,0,FALSE,FALSE
2018 Q4,2018,S08000024,All Day cases,1,100,0,TRUE,FALSE
2019 Q1,2019,S08000024,All Day cases,1,121,0,TRUE,FALSE
2019 Q2,2019,S08000024,All Day cases,1,144,0,FALSE,FALSE
2019 Q3,2019,S08000024,All Day cases,1,119,0,FALSE,FALSE
2019 Q4,2019,S08000024,All Day cases,1,106,0,TRUE,FALSE
2020 Q1,2020,S08000024,All Day cases,1,108,0,TRUE,TRUE
2020 Q2,2020,S08000024,All Day cases,1,65,0,FALSE,TRUE
2020 Q3,2020,S08000024,All Day cases,1,89,0,FALSE,TRUE
2020 Q4,2020,S08000024,All Day cases,1,85,0,TRUE,TRUE
2021 Q1,2021,S08000024,All Day cases,1,77,0,TRUE,TRUE
2021 Q2,2021,S08000024,All Day cases,1,92,0,FALSE,TRUE
2021 Q3,2021,S08000024,All Day cases,1,101,0,FALSE,TRUE
2021 Q4,2021,S08000024,All Day cases,1,100,0,TRUE,TRUE
2022 Q1,2022,S08000024,All Day cases,1,99,0,TRUE,TRUE
2022 Q2,2022,S08000024,All Day cases,1,124,0,FALSE,TRUE
2022 Q3,2022,S08000024,All Day cases,1,130,0,FALSE,TRUE
2022 Q4,2022,S08000024,All Day cases,1,126,0,TRUE,TRUE
2018 Q1,2018,S08000024,All Day cases,2,511,0,TRUE,FALSE
2018 Q2,2018,S08000024,All Day cases,2,621,0,FALSE,FALSE
2018 Q3,2018,S08000024,All Day cases,2,574,0,FALSE,FALSE
2018 Q4,2018,S08000024,All Day cases,2,524,0,TRUE,FALSE
2019 Q1,2019,S08000024,All Day cases,2,594,0,TRUE,FALSE
2019 Q2,2019,S08000024,All Day cases,2,674,0,FALSE,FALSE
2019 Q3,2019,S08000024,All Day cases,2,571,0,FALSE,FALSE
2019 Q4,2019,S08000024,All Day cases,2,554,0,TRUE,FALSE
2020 Q1,2020,S08000024,All Day cases,2,542,0,TRUE,TRUE
2020 Q2,2020,S08000024,All Day cases,2,306,0,FALSE,TRUE
2020 Q3,2020,S08000024,All Day cases,2,471,0,FALSE,TRUE
2020 Q4,2020,S08000024,All Day cases,2,468,0,TRUE,TRUE
2021 Q1,2021,S08000024,All Day cases,2,428,0,TRUE,TRUE
2021 Q2,2021,S08000024,All Day cases,2,531,0,FALSE,TRUE
2021 Q3,2021,S08000024,All Day cases,2,552,0,FALSE,TRUE
2021 Q4,2021,S08000024,All Day cases,2,585,0,TRUE,TRUE
2022 Q1,2022,S08000024,All Day cases,2,497,0,TRUE,TRUE
2022 Q2,2022,S08000024,All Day cases,2,542,0,FALSE,TRUE
2022 Q3,2022,S08000024,All Day cases,2,587,0,FALSE,TRUE
2022 Q4,2022,S08000024,All Day cases,2,592,0,TRUE,TRUE
2018 Q1,2018,S08000024,All Day cases,3,461,0,TRUE,FALSE
2018 Q2,2018,S08000024,All Day cases,3,535,0,FALSE,FALSE
2018 Q3,2018,S08000024,All Day cases,3,512,0,FALSE,FALSE
2018 Q4,2018,S08000024,All Day cases,3,523,0,TRUE,FALSE
2019 Q1,2019,S08000024,All Day cases,3,535,0,TRUE,FALSE
2019 Q2,2019,S08000024,All Day cases,3,468,0,FALSE,FALSE
2019 Q3,2019,S08000024,All Day cases,3,476,0,FALSE,FALSE
2019 Q4,2019,S08000024,All Day cases,3,507,0,TRUE,FALSE
2020 Q1,2020,S08000024,All Day cases,3,426,0,TRUE,TRUE
2020 Q2,2020,S08000024,All Day cases,3,235,0,FALSE,TRUE
2020 Q3,2020,S08000024,All Day cases,3,321,0,FALSE,TRUE
2020 Q4,2020,S08000024,All Day cases,3,321,0,TRUE,TRUE
2021 Q1,2021,S08000024,All Day cases,3,351,0,TRUE,TRUE
2021 Q2,2021,S08000024,All Day cases,3,404,0,FALSE,TRUE
2021 Q3,2021,S08000024,All Day cases,3,409,0,FALSE,TRUE
2021 Q4,2021,S08000024,All Day cases,3,389,0,TRUE,TRUE
2022 Q1,2022,S08000024,All Day cases,3,459,0,TRUE,TRUE
2022 Q2,2022,S08000024,All Day cases,3,501,0,FALSE,TRUE
2022 Q3,2022,S08000024,All Day cases,3,444,0,FALSE,TRUE
2022 Q4,2022,S08000024,All Day cases,3,462,0,TRUE,TRUE
2018 Q1,2018,S08000024,All Day cases,4,381,0,TRUE,FALSE
2018 Q2,2018,S08000024,All Day cases,4,445,0,FALSE,FALSE
2018 Q3,2018,S08000024,All Day cases,4,488,0,FALSE,FALSE
2018 Q4,2018,S08000024,All Day cases,4,447,0,TRUE,FALSE
2019 Q1,2019,S08000024,All Day cases,4,448,0,TRUE,FALSE
2019 Q2,2019,S08000024,All Day cases,4,492,0,FALSE,FALSE
2019 Q3,2019,S08000024,All Day cases,4,459,0,FALSE,FALSE
2019 Q4,2019,S08000024,All Day cases,4,401,0,TRUE,FALSE
2020 Q1,2020,S08000024,All Day cases,4,409,0,TRUE,TRUE
2020 Q2,2020,S08000024,All Day cases,4,256,0,FALSE,TRUE
2020 Q3,2020,S08000024,All Day cases,4,295,0,FALSE,TRUE
2020 Q4,2020,S08000024,All Day cases,4,354,0,TRUE,TRUE
2021 Q1,2021,S08000024,All Day cases,4,365,0,TRUE,TRUE
2021 Q2,2021,S08000024,All Day cases,4,451,0,FALSE,TRUE
2021 Q3,2021,S08000024,All Day cases,4,443,0,FALSE,TRUE
2021 Q4,2021,S08000024,All Day cases,4,422,0,TRUE,TRUE
2022 Q1,2022,S08000024,All Day cases,4,473,0,TRUE,TRUE
2022 Q2,2022,S08000024,All Day cases,4,489,0,FALSE,TRUE
2022 Q3,2022,S08000024,All Day cases,4,557,0,FALSE,TRUE
2022 Q4,2022,S08000024,All Day cases,4,625,0,TRUE,TRUE
2018 Q1,2018,S08000024,All Day cases,5,279,0,TRUE,FALSE
2018 Q2,2018,S08000024,All Day cases,5,337,0,FALSE,FALSE
2018 Q3,2018,S08000024,All Day cases,5,324,0,FALSE,FALSE
2018 Q4,2018,S08000024,All Day cases,5,376,0,TRUE,FALSE
2019 Q1,2019,S08000024,All Day cases,5,347,0,TRUE,FALSE
2019 Q2,2019,S08000024,All Day cases,5,394,0,FALSE,FALSE
2019 Q3,2019,S08000024,All Day cases,5,313,0,FALSE,FALSE
2019 Q4,2019,S08000024,All Day cases,5,355,0,TRUE,FALSE
2020 Q1,2020,S08000024,All Day cases,5,304,0,TRUE,TRUE
2020 Q2,2020,S08000024,All Day cases,5,119,0,FALSE,TRUE
2020 Q3,2020,S08000024,All Day cases,5,252,0,FALSE,TRUE
2020 Q4,2020,S08000024,All Day cases,5,258,0,TRUE,TRUE
2021 Q1,2021,S08000024,All Day cases,5,297,0,TRUE,TRUE
2021 Q2,2021,S08000024,All Day cases,5,272,0,FALSE,TRUE
2021 Q3,2021,S08000024,All Day cases,5,313,0,FALSE,TRUE
2021 Q4,2021,S08000024,All Day cases,5,287,0,TRUE,TRUE
2022 Q1,2022,S08000024,All Day cases,5,344,0,TRUE,TRUE
2022 Q2,2022,S08000024,All Day cases,5,393,0,FALSE,TRUE
2022 Q3,2022,S08000024,All Day cases,5,351,0,FALSE,TRUE
2022 Q4,2022,S08000024,All Day cases,5,370,0,TRUE,TRUE
2018 Q1,2018,S08000024,All Day cases,1,977,0,TRUE,FALSE
2018 Q2,2018,S08000024,All Day cases,1,965,0,FALSE,FALSE
2018 Q3,2018,S08000024,All Day cases,1,948,0,FALSE,FALSE
2018 Q4,2018,S08000024,All Day cases,1,938,0,TRUE,FALSE
2019 Q1,2019,S08000024,All Day cases,1,1006,0,TRUE,FALSE
2019 Q2,2019,S08000024,All Day cases,1,942,0,FALSE,FALSE
2019 Q3,2019,S08000024,All Day cases,1,918,0,FALSE,FALSE
2019 Q4,2019,S08000024,All Day cases,1,932,0,TRUE,FALSE
2020 Q1,2020,S08000024,All Day cases,1,895,0,TRUE,TRUE
2020 Q2,2020,S08000024,All Day cases,1,522,0,FALSE,TRUE
2020 Q3,2020,S08000024,All Day cases,1,664,0,FALSE,TRUE
2020 Q4,2020,S08000024,All Day cases,1,776,0,TRUE,TRUE
2021 Q1,2021,S08000024,All Day cases,1,847,0,TRUE,TRUE
2021 Q2,2021,S08000024,All Day cases,1,855,0,FALSE,TRUE
2021 Q3,2021,S08000024,All Day cases,1,809,0,FALSE,TRUE
2021 Q4,2021,S08000024,All Day cases,1,726,0,TRUE,TRUE
2022 Q1,2022,S08000024,All Day cases,1,795,0,TRUE,TRUE
2022 Q2,2022,S08000024,All Day cases,1,917,0,FALSE,TRUE
2022 Q3,2022,S08000024,All Day cases,1,885,0.00790960451977401,FALSE,TRUE
2022 Q4,2022,S08000024,All Day cases,1,887,0.0056369785794814,TRUE,TRUE
2018 Q1,2018,S08000024,All Day cases,2,1120,0,TRUE,FALSE
2018 Q2,2018,S08000024,All Day cases,2,1242,0,FALSE,FALSE
2018 Q3,2018,S08000024,All Day cases,2,1142,0,FALSE,FALSE
2018 Q4,2018,S08000024,All Day cases,2,1048,0,TRUE,FALSE
2019 Q1,2019,S08000024,All Day cases,2,1061,0,TRUE,FALSE
2019 Q2,2019,S08000024,All Day cases,2,1128,0,FALSE,FALSE
2019 Q3,2019,S08000024,All Day cases,2,1016,0,FALSE,FALSE
2019 Q4,2019,S08000024,All Day cases,2,1010,0,TRUE,FALSE
2020 Q1,2020,S08000024,All Day cases,2,974,0,TRUE,TRUE
2020 Q2,2020,S08000024,All Day cases,2,526,0,FALSE,TRUE
2020 Q3,2020,S08000024,All Day cases,2,664,0,FALSE,TRUE
2020 Q4,2020,S08000024,All Day cases,2,914,0,TRUE,TRUE
2021 Q1,2021,S08000024,All Day cases,2,865,0,TRUE,TRUE
2021 Q2,2021,S08000024,All Day cases,2,894,0,FALSE,TRUE
2021 Q3,2021,S08000024,All Day cases,2,841,0,FALSE,TRUE
