"","month","country","hbt","treatment_location","department_type","number_of_attendances_all","number_within4hours_all","number_over4hours_all","percentage_within4hours_all","number_of_attendances_episode","number_within4hours_episode","number_over4hours_episode","percentage_within4hours_episode","percentage_within4hours_episode_qf","number_over8hours_episode","percentage_over8hours_episode","number_over12hours_episode","number_over12hours_episode_qf","percentage_over12hours_episode","percentage_over12hours_episode_qf","date","health_board","year_quarter","year","quarter","winter","post_covid","q_percent_within_4_hours","q_percent_over_4_hours","q_percent_above_8_hours","q_percent_above_12_hours","hb_name","hb"
"3514",202109,"S92000003","S08000022","H212H","Emergency Department",809,725,84,89.6,809,725,84,89.6,NA,6,0.7,0,NA,0,NA,2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,89.6168108776267,10.3831891223733,0.741656365883807,0,"Highland","S08000022"
"3515",202109,"S92000003","S08000022","H214H","Minor Injury Unit or Other",381,378,3,99.2,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,99.2125984251969,0.78740157480315,NA,NA,"Highland","S08000022"
"3516",202109,"S92000003","S08000022","H215H","Minor Injury Unit or Other",61,59,2,96.7,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,96.7213114754098,3.27868852459016,NA,NA,"Highland","S08000022"
"3517",202109,"S92000003","S08000022","H219H","Minor Injury Unit or Other",10,10,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3518",202109,"S92000003","S08000022","H224H","Minor Injury Unit or Other",282,277,5,98.2,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,98.2269503546099,1.77304964539007,NA,NA,"Highland","S08000022"
"3519",202109,"S92000003","S08000022","H227B","Minor Injury Unit or Other",72,72,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3520",202109,"S92000003","S08000022","H227H","Minor Injury Unit or Other",125,121,4,96.8,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Highland","2021 Q3",2021,3,"Non-Winter",TRUE,96.8,3.2,NA,NA,"Highland","S08000022"
"3521",202109,"S92000003","S08000032","L106H","Emergency Department",5870,4502,1368,76.7,5870,4502,1368,76.7,NA,153,2.6,19,NA,0.3,NA,2021-09-01,"Lanarkshire","2021 Q3",2021,3,"Non-Winter",TRUE,76.6950596252129,23.3049403747871,2.60647359454855,0.323679727427598,"Lanarkshire","S08000032"
"3522",202109,"S92000003","S08000032","L302H","Emergency Department",5281,3735,1546,70.7,5281,3735,1546,70.7,NA,204,3.9,43,NA,0.8,NA,2021-09-01,"Lanarkshire","2021 Q3",2021,3,"Non-Winter",TRUE,70.7252414315471,29.2747585684529,3.86290475288771,0.81423972732437,"Lanarkshire","S08000032"
"3523",202109,"S92000003","S08000032","L308H","Emergency Department",6298,3836,2462,60.9,6298,3836,2462,60.9,NA,702,11.1,149,NA,2.4,NA,2021-09-01,"Lanarkshire","2021 Q3",2021,3,"Non-Winter",TRUE,60.9082248332804,39.0917751667196,11.1463956811686,2.3658304223563,"Lanarkshire","S08000032"
"3524",202109,"S92000003","S08000024","S116H","Minor Injury Unit or Other",3392,2158,1234,63.6,3392,2158,1234,63.6,NA,361,10.6,109,NA,3.2,NA,2021-09-01,"Lothian","2021 Q3",2021,3,"Non-Winter",TRUE,63.6202830188679,36.3797169811321,10.6426886792453,3.21344339622642,"Lothian","S08000024"
"3525",202109,"S92000003","S08000024","S308H","Emergency Department",5155,3716,1439,72.1,5155,3716,1439,72.1,NA,364,7.1,110,NA,2.1,NA,2021-09-01,"Lothian","2021 Q3",2021,3,"Non-Winter",TRUE,72.0853540252182,27.9146459747818,7.06110572259942,2.13385063045587,"Lothian","S08000024"
"3526",202109,"S92000003","S08000024","S314H","Emergency Department",10382,5870,4512,56.5,10382,5870,4512,56.5,NA,1358,13.1,581,NA,5.6,NA,2021-09-01,"Lothian","2021 Q3",2021,3,"Non-Winter",TRUE,56.5401656713543,43.4598343286457,13.0803313427085,5.59622423425159,"Lothian","S08000024"
"3527",202109,"S92000003","S08000024","S319H","Emergency Department",6042,5672,370,93.9,6042,5672,370,93.9,NA,12,0.2,0,NA,0,NA,2021-09-01,"Lothian","2021 Q3",2021,3,"Non-Winter",TRUE,93.8761999337968,6.12380006620324,0.198609731876862,0,"Lothian","S08000024"
"3528",202109,"S92000003","S08000025","R103H","Emergency Department",532,510,22,95.9,532,510,22,95.9,NA,1,0.2,1,NA,0.2,NA,2021-09-01,"Orkney","2021 Q3",2021,3,"Non-Winter",TRUE,95.8646616541353,4.13533834586466,0.18796992481203,0.18796992481203,"Orkney","S08000025"
"3529",202109,"S92000003","S08000026","Z102H","Emergency Department",531,519,12,97.7,531,519,12,97.7,NA,1,0.2,0,NA,0,NA,2021-09-01,"Shetland","2021 Q3",2021,3,"Non-Winter",TRUE,97.7401129943503,2.25988700564972,0.188323917137476,0,"Shetland","S08000026"
"3530",202109,"S92000003","S08000030","T101H","Emergency Department",4895,4481,414,91.5,4895,4481,414,91.5,NA,3,0.1,0,NA,0,NA,2021-09-01,"Tayside","2021 Q3",2021,3,"Non-Winter",TRUE,91.5423901940756,8.45760980592441,0.0612870275791624,0,"Tayside","S08000030"
"3531",202109,"S92000003","S08000030","T202H","Emergency Department",1929,1816,113,94.1,1929,1816,113,94.1,NA,12,0.6,3,NA,0.2,NA,2021-09-01,"Tayside","2021 Q3",2021,3,"Non-Winter",TRUE,94.1420425090721,5.85795749092794,0.622083981337481,0.15552099533437,"Tayside","S08000030"
"3532",202109,"S92000003","S08000030","T304H","Minor Injury Unit or Other",650,650,0,100,650,650,0,100,NA,0,0,0,NA,0,NA,2021-09-01,"Tayside","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,0,0,"Tayside","S08000030"
"3533",202109,"S92000003","S08000030","T319H","Minor Injury Unit or Other",305,305,0,100,305,305,0,100,NA,0,0,0,NA,0,NA,2021-09-01,"Tayside","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,0,0,"Tayside","S08000030"
"3534",202109,"S92000003","S08000028","W106H","Minor Injury Unit or Other",23,23,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-09-01,"Western Isles","2021 Q3",2021,3,"Non-Winter",TRUE,100,0,NA,NA,"Western Isles","S08000028"
"3535",202109,"S92000003","S08000028","W107H","Emergency Department",340,333,7,97.9,340,333,7,97.9,NA,0,0,0,NA,0,NA,2021-09-01,"Western Isles","2021 Q3",2021,3,"Non-Winter",TRUE,97.9411764705882,2.05882352941176,0,0,"Western Isles","S08000028"
"3536",202109,"S92000003","S08000028","W108H","Minor Injury Unit or Other",79,78,1,98.7,79,78,1,98.7,NA,0,0,0,NA,0,NA,2021-09-01,"Western Isles","2021 Q3",2021,3,"Non-Winter",TRUE,98.7341772151899,1.26582278481013,0,0,"Western Isles","S08000028"
"3537",202110,"S92000003","S08000015","A101H","Minor Injury Unit or Other",226,217,9,96,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Ayrshire and Arran","2021 Q4",2021,4,"Winter",TRUE,96.0176991150443,3.98230088495575,NA,NA,"Ayrshire and Arran","S08000015"
"3538",202110,"S92000003","S08000015","A110H","Minor Injury Unit or Other",81,81,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Ayrshire and Arran","2021 Q4",2021,4,"Winter",TRUE,100,0,NA,NA,"Ayrshire and Arran","S08000015"
"3539",202110,"S92000003","S08000015","A111H","Emergency Department",5147,3844,1303,74.7,5147,3844,1303,74.7,NA,604,11.7,361,NA,7,NA,2021-10-01,"Ayrshire and Arran","2021 Q4",2021,4,"Winter",TRUE,74.6842821060812,25.3157178939188,11.7349912570429,7.01379444336507,"Ayrshire and Arran","S08000015"
"3540",202110,"S92000003","S08000015","A210H","Emergency Department",2538,1834,704,72.3,2538,1834,704,72.3,NA,285,11.2,136,NA,5.4,NA,2021-10-01,"Ayrshire and Arran","2021 Q4",2021,4,"Winter",TRUE,72.2616233254531,27.7383766745469,11.2293144208038,5.3585500394011,"Ayrshire and Arran","S08000015"
"3541",202110,"S92000003","S08000015","A216H","Minor Injury Unit or Other",55,55,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Ayrshire and Arran","2021 Q4",2021,4,"Winter",TRUE,100,0,NA,NA,"Ayrshire and Arran","S08000015"
"3542",202110,"S92000003","S08000016","B118H","Minor Injury Unit or Other",23,23,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Borders","2021 Q4",2021,4,"Winter",TRUE,100,0,NA,NA,"Borders","S08000016"
"3543",202110,"S92000003","S08000016","B120H","Emergency Department",2353,1786,567,75.9,2353,1786,567,75.9,NA,182,7.7,98,NA,4.2,NA,2021-10-01,"Borders","2021 Q4",2021,4,"Winter",TRUE,75.9031024224394,24.0968975775606,7.73480662983425,4.16489587760306,"Borders","S08000016"
"3544",202110,"S92000003","S08000017","Y144H","Emergency Department",955,861,94,90.2,955,861,94,90.2,NA,20,2.1,5,NA,0.5,NA,2021-10-01,"Dumfries and Galloway","2021 Q4",2021,4,"Winter",TRUE,90.1570680628272,9.84293193717278,2.09424083769634,0.523560209424084,"Dumfries and Galloway","S08000017"
"3545",202110,"S92000003","S08000017","Y146H","Emergency Department",2555,1937,618,75.8,2555,1937,618,75.8,NA,72,2.8,11,NA,0.4,NA,2021-10-01,"Dumfries and Galloway","2021 Q4",2021,4,"Winter",TRUE,75.812133072407,24.187866927593,2.81800391389433,0.430528375733855,"Dumfries and Galloway","S08000017"
"3546",202110,"S92000003","S08000029","F704H","Emergency Department",5097,3584,1513,70.3,5097,3584,1513,70.3,NA,374,7.3,62,NA,1.2,NA,2021-10-01,"Fife","2021 Q4",2021,4,"Winter",TRUE,70.3158720816166,29.6841279183834,7.33764959780263,1.21640180498332,"Fife","S08000029"
"3547",202110,"S92000003","S08000029","F708H","Minor Injury Unit or Other",138,134,4,97.1,138,134,4,97.1,NA,1,0.7,0,NA,0,NA,2021-10-01,"Fife","2021 Q4",2021,4,"Winter",TRUE,97.1014492753623,2.89855072463768,0.72463768115942,0,"Fife","S08000029"
"3548",202110,"S92000003","S08000029","F709H","Minor Injury Unit or Other",224,223,1,99.6,224,223,1,99.6,NA,0,0,0,NA,0,NA,2021-10-01,"Fife","2021 Q4",2021,4,"Winter",TRUE,99.5535714285714,0.446428571428571,0,0,"Fife","S08000029"
"3549",202110,"S92000003","S08000029","F805H","Minor Injury Unit or Other",972,970,2,99.8,972,970,2,99.8,NA,0,0,0,NA,0,NA,2021-10-01,"Fife","2021 Q4",2021,4,"Winter",TRUE,99.7942386831276,0.205761316872428,0,0,"Fife","S08000029"
"3550",202110,"S92000003","S08000019","V201H","Minor Injury Unit or Other",1877,1874,3,99.8,1877,1874,3,99.8,NA,0,0,0,NA,0,NA,2021-10-01,"Forth Valley","2021 Q4",2021,4,"Winter",TRUE,99.8401704848162,0.159829515183804,0,0,"Forth Valley","S08000019"
"3551",202110,"S92000003","S08000019","V217H","Emergency Department",5034,2380,2654,47.3,5034,2380,2654,47.3,NA,730,14.5,161,NA,3.2,NA,2021-10-01,"Forth Valley","2021 Q4",2021,4,"Winter",TRUE,47.2785061581247,52.7214938418752,14.5013905442988,3.19825188716726,"Forth Valley","S08000019"
"3552",202110,"S92000003","S08000020","N101H","Emergency Department",4223,2785,1438,65.9,4223,2785,1438,65.9,NA,194,4.6,24,NA,0.6,NA,2021-10-01,"Grampian","2021 Q4",2021,4,"Winter",TRUE,65.9483779303812,34.0516220696188,4.59389059910017,0.568316362775278,"Grampian","S08000020"
"3553",202110,"S92000003","S08000020","N121H","Emergency Department",1177,1113,64,94.6,1177,1113,64,94.6,NA,8,0.7,0,NA,0,NA,2021-10-01,"Grampian","2021 Q4",2021,4,"Winter",TRUE,94.5624468988955,5.4375531011045,0.679694137638063,0,"Grampian","S08000020"
"3554",202110,"S92000003","S08000020","N333H","Minor Injury Unit or Other",337,335,2,99.4,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Grampian","2021 Q4",2021,4,"Winter",TRUE,99.406528189911,0.593471810089021,NA,NA,"Grampian","S08000020"
"3555",202110,"S92000003","S08000020","N334H","Minor Injury Unit or Other",475,473,2,99.6,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Grampian","2021 Q4",2021,4,"Winter",TRUE,99.5789473684211,0.421052631578947,NA,NA,"Grampian","S08000020"
"3556",202110,"S92000003","S08000020","N335H","Minor Injury Unit or Other",222,221,1,99.5,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Grampian","2021 Q4",2021,4,"Winter",TRUE,99.5495495495496,0.45045045045045,NA,NA,"Grampian","S08000020"
"3557",202110,"S92000003","S08000020","N337H","Minor Injury Unit or Other",20,20,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Grampian","2021 Q4",2021,4,"Winter",TRUE,100,0,NA,NA,"Grampian","S08000020"
"3558",202110,"S92000003","S08000020","N411H","Emergency Department",2066,1680,386,81.3,2066,1680,386,81.3,NA,93,4.5,13,NA,0.6,NA,2021-10-01,"Grampian","2021 Q4",2021,4,"Winter",TRUE,81.3165537270087,18.6834462729913,4.50145208131655,0.629235237173282,"Grampian","S08000020"
"3559",202110,"S92000003","S08000031","C206H","Minor Injury Unit or Other",1166,1067,99,91.5,1166,1067,99,91.5,NA,14,1.2,2,NA,0.2,NA,2021-10-01,"Greater Glasgow and Clyde","2021 Q4",2021,4,"Winter",TRUE,91.5094339622642,8.49056603773585,1.20068610634648,0.171526586620926,"Greater Glasgow and Clyde","S08000031"
"3560",202110,"S92000003","S08000031","C313H","Emergency Department",2325,1767,558,76,2325,1767,558,76,NA,69,3,14,NA,0.6,NA,2021-10-01,"Greater Glasgow and Clyde","2021 Q4",2021,4,"Winter",TRUE,76,24,2.96774193548387,0.602150537634409,"Greater Glasgow and Clyde","S08000031"
"3561",202110,"S92000003","S08000031","C418H","Emergency Department",4751,3027,1724,63.7,4751,3027,1724,63.7,NA,556,11.7,139,NA,2.9,NA,2021-10-01,"Greater Glasgow and Clyde","2021 Q4",2021,4,"Winter",TRUE,63.7129025468323,36.2870974531678,11.7027994106504,2.9256998526626,"Greater Glasgow and Clyde","S08000031"
"3562",202110,"S92000003","S08000031","G107H","Emergency Department",7204,4741,2463,65.8,7204,4741,2463,65.8,NA,440,6.1,57,NA,0.8,NA,2021-10-01,"Greater Glasgow and Clyde","2021 Q4",2021,4,"Winter",TRUE,65.8106607440311,34.1893392559689,6.10771793448084,0.791227096057746,"Greater Glasgow and Clyde","S08000031"
"3563",202110,"S92000003","S08000031","G207H","Minor Injury Unit or Other",1731,1728,3,99.8,1731,1728,3,99.8,NA,0,0,0,NA,0,NA,2021-10-01,"Greater Glasgow and Clyde","2021 Q4",2021,4,"Winter",TRUE,99.8266897746967,0.173310225303293,0,0,"Greater Glasgow and Clyde","S08000031"
"3564",202110,"S92000003","S08000031","G306H","Minor Injury Unit or Other",1917,1914,3,99.8,1917,1914,3,99.8,NA,1,0.1,0,NA,0,NA,2021-10-01,"Greater Glasgow and Clyde","2021 Q4",2021,4,"Winter",TRUE,99.8435054773083,0.156494522691706,0.0521648408972353,0,"Greater Glasgow and Clyde","S08000031"
"3565",202110,"S92000003","S08000031","G405H","Emergency Department",7331,3845,3486,52.4,7331,3845,3486,52.4,NA,894,12.2,268,NA,3.7,NA,2021-10-01,"Greater Glasgow and Clyde","2021 Q4",2021,4,"Winter",TRUE,52.4485063429273,47.5514936570727,12.1947892511254,3.65570863456554,"Greater Glasgow and Clyde","S08000031"
"3566",202110,"S92000003","S08000031","G513H","Emergency Department",6234,5744,490,92.1,6234,5744,490,92.1,NA,3,0,0,NA,0,NA,2021-10-01,"Greater Glasgow and Clyde","2021 Q4",2021,4,"Winter",TRUE,92.139878087905,7.86012191209496,0.0481231953801732,0,"Greater Glasgow and Clyde","S08000031"
"3567",202110,"S92000003","S08000022","C106H","Minor Injury Unit or Other",557,552,5,99.1,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,99.1023339317774,0.897666068222621,NA,NA,"Highland","S08000022"
"3568",202110,"S92000003","S08000022","C108H","Minor Injury Unit or Other",60,57,3,95,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,95,5,NA,NA,"Highland","S08000022"
"3569",202110,"S92000003","S08000022","C113H","Minor Injury Unit or Other",234,229,5,97.9,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,97.8632478632479,2.13675213675214,NA,NA,"Highland","S08000022"
"3570",202110,"S92000003","S08000022","C121H","Emergency Department",662,611,51,92.3,662,611,51,92.3,NA,7,1.1,0,NA,0,NA,2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,92.2960725075529,7.70392749244713,1.05740181268882,0,"Highland","S08000022"
"3571",202110,"S92000003","S08000022","C122H","Minor Injury Unit or Other",300,271,29,90.3,300,271,29,90.3,NA,4,1.3,1,NA,0.3,NA,2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,90.3333333333333,9.66666666666667,1.33333333333333,0.333333333333333,"Highland","S08000022"
"3572",202110,"S92000003","S08000022","H101H","Minor Injury Unit or Other",4,4,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3573",202110,"S92000003","S08000022","H103H","Emergency Department",752,666,86,88.6,752,666,86,88.6,NA,10,1.3,2,NA,0.3,NA,2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,88.563829787234,11.436170212766,1.32978723404255,0.265957446808511,"Highland","S08000022"
"3574",202110,"S92000003","S08000022","H106H","Minor Injury Unit or Other",24,24,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3575",202110,"S92000003","S08000022","H202H","Emergency Department",2861,2213,648,77.4,2861,2213,648,77.4,NA,128,4.5,20,NA,0.7,NA,2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,77.3505767214261,22.6494232785739,4.47396015379238,0.699056274030059,"Highland","S08000022"
"3576",202110,"S92000003","S08000022","H208H","Minor Injury Unit or Other",229,228,1,99.6,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,99.5633187772926,0.436681222707424,NA,NA,"Highland","S08000022"
"3577",202110,"S92000003","S08000022","H212H","Emergency Department",738,675,63,91.5,738,675,63,91.5,NA,4,0.5,0,NA,0,NA,2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,91.4634146341463,8.53658536585366,0.5420054200542,0,"Highland","S08000022"
"3578",202110,"S92000003","S08000022","H214H","Minor Injury Unit or Other",318,318,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3579",202110,"S92000003","S08000022","H215H","Minor Injury Unit or Other",66,66,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3580",202110,"S92000003","S08000022","H219H","Minor Injury Unit or Other",3,3,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3581",202110,"S92000003","S08000022","H224H","Minor Injury Unit or Other",284,282,2,99.3,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,99.2957746478873,0.704225352112676,NA,NA,"Highland","S08000022"
"3582",202110,"S92000003","S08000022","H227B","Minor Injury Unit or Other",70,70,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,100,0,NA,NA,"Highland","S08000022"
"3583",202110,"S92000003","S08000022","H227H","Minor Injury Unit or Other",101,99,2,98,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Highland","2021 Q4",2021,4,"Winter",TRUE,98.019801980198,1.98019801980198,NA,NA,"Highland","S08000022"
"3584",202110,"S92000003","S08000032","L106H","Emergency Department",5507,3875,1632,70.4,5507,3875,1632,70.4,NA,334,6.1,89,NA,1.6,NA,2021-10-01,"Lanarkshire","2021 Q4",2021,4,"Winter",TRUE,70.3649900127111,29.6350099872889,6.06500817141819,1.61612493190485,"Lanarkshire","S08000032"
"3585",202110,"S92000003","S08000032","L302H","Emergency Department",5099,3414,1685,67,5099,3414,1685,67,NA,207,4.1,42,NA,0.8,NA,2021-10-01,"Lanarkshire","2021 Q4",2021,4,"Winter",TRUE,66.9543047656403,33.0456952343597,4.05961953324181,0.823690919788194,"Lanarkshire","S08000032"
"3586",202110,"S92000003","S08000032","L308H","Emergency Department",5950,3471,2479,58.3,5950,3471,2479,58.3,NA,857,14.4,148,NA,2.5,NA,2021-10-01,"Lanarkshire","2021 Q4",2021,4,"Winter",TRUE,58.3361344537815,41.6638655462185,14.4033613445378,2.48739495798319,"Lanarkshire","S08000032"
"3587",202110,"S92000003","S08000024","S116H","Minor Injury Unit or Other",3343,2163,1180,64.7,3343,2163,1180,64.7,NA,269,8,102,NA,3.1,NA,2021-10-01,"Lothian","2021 Q4",2021,4,"Winter",TRUE,64.7023631468741,35.2976368531259,8.04666467244989,3.05115166018546,"Lothian","S08000024"
"3588",202110,"S92000003","S08000024","S308H","Emergency Department",4694,3110,1584,66.3,4694,3110,1584,66.3,NA,466,9.9,219,NA,4.7,NA,2021-10-01,"Lothian","2021 Q4",2021,4,"Winter",TRUE,66.2547933532169,33.7452066467831,9.92756710694504,4.66553046442267,"Lothian","S08000024"
"3589",202110,"S92000003","S08000024","S314H","Emergency Department",10212,5733,4479,56.1,10212,5733,4479,56.1,NA,1451,14.2,661,NA,6.5,NA,2021-10-01,"Lothian","2021 Q4",2021,4,"Winter",TRUE,56.1398354876616,43.8601645123384,14.2087739913827,6.47277712495104,"Lothian","S08000024"
"3590",202110,"S92000003","S08000024","S319H","Emergency Department",5068,4806,262,94.8,5068,4806,262,94.8,NA,6,0.1,0,NA,0,NA,2021-10-01,"Lothian","2021 Q4",2021,4,"Winter",TRUE,94.8303078137332,5.16969218626677,0.118389897395422,0,"Lothian","S08000024"
"3591",202110,"S92000003","S08000025","R103H","Emergency Department",457,436,21,95.4,457,436,21,95.4,NA,1,0.2,0,NA,0,NA,2021-10-01,"Orkney","2021 Q4",2021,4,"Winter",TRUE,95.4048140043764,4.59518599562363,0.218818380743982,0,"Orkney","S08000025"
"3592",202110,"S92000003","S08000026","Z102H","Emergency Department",544,521,23,95.8,544,521,23,95.8,NA,1,0.2,0,NA,0,NA,2021-10-01,"Shetland","2021 Q4",2021,4,"Winter",TRUE,95.7720588235294,4.22794117647059,0.183823529411765,0,"Shetland","S08000026"
"3593",202110,"S92000003","S08000030","T101H","Emergency Department",4874,4430,444,90.9,4874,4430,444,90.9,NA,3,0.1,0,NA,0,NA,2021-10-01,"Tayside","2021 Q4",2021,4,"Winter",TRUE,90.8904390644235,9.10956093557653,0.0615510874025441,0,"Tayside","S08000030"
"3594",202110,"S92000003","S08000030","T202H","Emergency Department",1717,1611,106,93.8,1717,1611,106,93.8,NA,10,0.6,3,NA,0.2,NA,2021-10-01,"Tayside","2021 Q4",2021,4,"Winter",TRUE,93.8264414676762,6.17355853232382,0.5824111822947,0.17472335468841,"Tayside","S08000030"
"3595",202110,"S92000003","S08000030","T304H","Minor Injury Unit or Other",560,560,0,100,560,560,0,100,NA,0,0,0,NA,0,NA,2021-10-01,"Tayside","2021 Q4",2021,4,"Winter",TRUE,100,0,0,0,"Tayside","S08000030"
"3596",202110,"S92000003","S08000030","T319H","Minor Injury Unit or Other",276,276,0,100,276,276,0,100,NA,0,0,0,NA,0,NA,2021-10-01,"Tayside","2021 Q4",2021,4,"Winter",TRUE,100,0,0,0,"Tayside","S08000030"
"3597",202110,"S92000003","S08000028","W106H","Minor Injury Unit or Other",38,38,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2021-10-01,"Western Isles","2021 Q4",2021,4,"Winter",TRUE,100,0,NA,NA,"Western Isles","S08000028"
"3598",202110,"S92000003","S08000028","W107H","Emergency Department",334,326,8,97.6,334,326,8,97.6,NA,0,0,0,NA,0,NA,2021-10-01,"Western Isles","2021 Q4",2021,4,"Winter",TRUE,97.6047904191617,2.39520958083832,0,0,"Western Isles","S08000028"
