_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
24314,2021Q3,"",S08000025,"",R103H,"","","",Other Grouping,d,1236,"",0,"",13.434782608695652,"",0,"",0,""
24315,2021Q3,"",S08000025,"",S08000025,d,"","",Other Grouping,d,1236,"",0,"",13.434782608695652,"",0,"",0,""
24316,2021Q4,"",S08000025,"",R103H,"","","",Other Grouping,d,734,"",0,"",7.978260869565218,"",0,"",0,""
24317,2021Q4,"",S08000025,"",S08000025,d,"","",Other Grouping,d,734,"",0,"",7.978260869565218,"",0,"",0,""
24318,2022Q1,"",S08000025,"",R103H,"","","",Other Grouping,d,789,"",0,"",8.766666666666667,"",0,"",0,""
24319,2022Q1,"",S08000025,"",S08000025,d,"","",Other Grouping,d,789,"",0,"",8.766666666666667,"",0,"",0,""
24320,2022Q2,"",S08000025,"",R103H,"","","",Other Grouping,d,909,"",0,"",9.989010989010987,"",0,"",0,""
24321,2022Q2,"",S08000025,"",S08000025,d,"","",Other Grouping,d,909,"",0,"",9.989010989010987,"",0,"",0,""
24322,2022Q3,"",S08000025,"",R103H,"","","",Other Grouping,d,890,"",0,"",9.673913043478262,"",0,"",0,""
24323,2022Q3,"",S08000025,"",S08000025,d,"","",Other Grouping,d,890,"",0,"",9.673913043478262,"",0,"",0,""
24324,2022Q4,p,S08000025,"",R103H,"","","",Other Grouping,d,740,"",0,"",8.043478260869565,"",0,"",0,""
24325,2022Q4,p,S08000025,"",S08000025,d,"","",Other Grouping,d,740,"",0,"",8.043478260869565,"",0,"",0,""
24326,2017Q4,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",284,"",284,"",3.0869565217391304,"",3.0869565217391304,"",100,""
24327,2017Q4,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",284,"",284,"",3.0869565217391304,"",3.0869565217391304,"",100,""
24328,2018Q1,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",116,"",116,"",1.288888888888889,"",1.288888888888889,"",100,""
24329,2018Q1,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",116,"",116,"",1.288888888888889,"",1.288888888888889,"",100,""
24330,2018Q2,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",56,"",56,"",0.6153846153846154,"",0.6153846153846154,"",100,""
24331,2018Q2,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",56,"",56,"",0.6153846153846154,"",0.6153846153846154,"",100,""
24332,2018Q3,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",78,"",78,"",0.8478260869565217,"",0.8478260869565217,"",100,""
24333,2018Q3,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",78,"",78,"",0.8478260869565217,"",0.8478260869565217,"",100,""
24334,2018Q4,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",21,"",21,"",0.22826086956521735,"",0.22826086956521735,"",100,""
24335,2018Q4,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",21,"",21,"",0.22826086956521735,"",0.22826086956521735,"",100,""
24336,2019Q1,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",10,"",10,"",0.1111111111111111,"",0.1111111111111111,"",100,""
24337,2019Q1,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",10,"",10,"",0.1111111111111111,"",0.1111111111111111,"",100,""
24338,2019Q2,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",20,"",20,"",0.21978021978021975,"",0.21978021978021975,"",100,""
24339,2019Q2,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",20,"",20,"",0.21978021978021975,"",0.21978021978021975,"",100,""
24340,2020Q1,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",149,"",149,"",1.637362637362637,"",1.637362637362637,"",100,""
24341,2020Q1,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",149,"",149,"",1.637362637362637,"",1.637362637362637,"",100,""
24342,2020Q2,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",16,"",16,"",0.17582417582417584,"",0.17582417582417584,"",100,""
24343,2020Q2,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",16,"",16,"",0.17582417582417584,"",0.17582417582417584,"",100,""
24344,2020Q3,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",6,"",6,"",0.06521739130434782,"",0.06521739130434782,"",100,""
24345,2020Q3,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",6,"",6,"",0.06521739130434782,"",0.06521739130434782,"",100,""
24346,2021Q1,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",43,"",43,"",0.4777777777777778,"",0.4777777777777778,"",100,""
24347,2021Q1,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",43,"",43,"",0.4777777777777778,"",0.4777777777777778,"",100,""
24348,2021Q4,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",18,"",18,"",0.1956521739130435,"",0.1956521739130435,"",100,""
24349,2021Q4,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",18,"",18,"",0.1956521739130435,"",0.1956521739130435,"",100,""
24350,2022Q1,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",70,"",70,"",0.7777777777777778,"",0.7777777777777778,"",100,""
24351,2022Q1,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",70,"",70,"",0.7777777777777778,"",0.7777777777777778,"",100,""
24352,2022Q2,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",84,"",84,"",0.9230769230769232,"",0.9230769230769232,"",100,""
24353,2022Q2,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",84,"",84,"",0.9230769230769232,"",0.9230769230769232,"",100,""
24354,2022Q3,"",S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",64,"",64,"",0.6956521739130435,"",0.6956521739130435,"",100,""
24355,2022Q3,"",S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",64,"",64,"",0.6956521739130435,"",0.6956521739130435,"",100,""
24356,2022Q4,p,S08000025,"",R103H,"",AP,"",Rehabilitation Medicine,"",77,"",77,"",0.8369565217391305,"",0.8369565217391305,"",100,""
24357,2022Q4,p,S08000025,"",S08000025,d,AP,"",Rehabilitation Medicine,"",77,"",77,"",0.8369565217391305,"",0.8369565217391305,"",100,""
24358,2018Q3,"",S08000025,"",R103H,"",AG,"",Renal Medicine,"",42,"",42,"",0.4565217391304347,"",0.4565217391304347,"",100,""
24359,2018Q3,"",S08000025,"",S08000025,d,AG,"",Renal Medicine,"",42,"",42,"",0.4565217391304347,"",0.4565217391304347,"",100,""
24360,2017Q4,"",S08000025,"",R103H,"","","",Surgery Grouping,d,629,"",629,"",6.836956521739131,"",6.836956521739131,"",100,""
24361,2017Q4,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,629,"",629,"",6.836956521739131,"",6.836956521739131,"",100,""
24362,2018Q1,"",S08000025,"",R103H,"","","",Surgery Grouping,d,961,"",961,"",10.677777777777775,"",10.677777777777775,"",100,""
24363,2018Q1,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,961,"",961,"",10.677777777777775,"",10.677777777777775,"",100,""
24364,2018Q2,"",S08000025,"",R103H,"","","",Surgery Grouping,d,708,"",708,"",7.78021978021978,"",7.78021978021978,"",100,""
24365,2018Q2,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,708,"",708,"",7.78021978021978,"",7.78021978021978,"",100,""
24366,2018Q3,"",S08000025,"",R103H,"","","",Surgery Grouping,d,978,"",978,"",10.630434782608695,"",10.630434782608695,"",100,""
24367,2018Q3,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,978,"",978,"",10.630434782608695,"",10.630434782608695,"",100,""
24368,2018Q4,"",S08000025,"",R103H,"","","",Surgery Grouping,d,879,"",879,"",9.554347826086955,"",9.554347826086955,"",100,""
24369,2018Q4,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,879,"",879,"",9.554347826086955,"",9.554347826086955,"",100,""
24370,2019Q1,"",S08000025,"",R103H,"","","",Surgery Grouping,d,1024,"",1024,"",11.377777777777778,"",11.377777777777778,"",100,""
24371,2019Q1,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,1024,"",1024,"",11.377777777777778,"",11.377777777777778,"",100,""
24372,2019Q2,"",S08000025,"",R103H,"","","",Surgery Grouping,d,869,"",869,"",9.54945054945055,"",9.54945054945055,"",100,""
24373,2019Q2,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,869,"",869,"",9.54945054945055,"",9.54945054945055,"",100,""
24374,2019Q3,"",S08000025,"",R103H,"","","",Surgery Grouping,d,662,"",662,"",7.195652173913044,"",7.195652173913044,"",100,""
24375,2019Q3,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,662,"",662,"",7.195652173913044,"",7.195652173913044,"",100,""
24376,2019Q4,"",S08000025,"",R103H,"","","",Surgery Grouping,d,562,"",562,"",6.108695652173913,"",6.108695652173913,"",100,""
24377,2019Q4,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,562,"",562,"",6.108695652173913,"",6.108695652173913,"",100,""
24378,2020Q1,"",S08000025,"",R103H,"","","",Surgery Grouping,d,733,"",733,"",8.054945054945055,"",8.054945054945055,"",100,""
24379,2020Q1,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,733,"",733,"",8.054945054945055,"",8.054945054945055,"",100,""
24380,2020Q2,"",S08000025,"",R103H,"","","",Surgery Grouping,d,570,"",570,"",6.263736263736264,"",6.263736263736264,"",100,""
24381,2020Q2,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,570,"",570,"",6.263736263736264,"",6.263736263736264,"",100,""
24382,2020Q3,"",S08000025,"",R103H,"","","",Surgery Grouping,d,547,"",547,"",5.945652173913044,"",5.945652173913044,"",100,""
24383,2020Q3,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,547,"",547,"",5.945652173913044,"",5.945652173913044,"",100,""
24384,2020Q4,"",S08000025,"",R103H,"","","",Surgery Grouping,d,683,"",683,"",7.423913043478261,"",7.423913043478261,"",100,""
24385,2020Q4,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,683,"",683,"",7.423913043478261,"",7.423913043478261,"",100,""
24386,2021Q1,"",S08000025,"",R103H,"","","",Surgery Grouping,d,621,"",621,"",6.9,"",6.9,"",100,""
24387,2021Q1,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,621,"",621,"",6.9,"",6.9,"",100,""
24388,2021Q2,"",S08000025,"",R103H,"","","",Surgery Grouping,d,721,"",721,"",7.923076923076923,"",7.923076923076923,"",100,""
24389,2021Q2,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,721,"",721,"",7.923076923076923,"",7.923076923076923,"",100,""
24390,2021Q3,"",S08000025,"",R103H,"","","",Surgery Grouping,d,689,"",689,"",7.489130434782608,"",7.489130434782608,"",100,""
24391,2021Q3,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,689,"",689,"",7.489130434782608,"",7.489130434782608,"",100,""
24392,2021Q4,"",S08000025,"",R103H,"","","",Surgery Grouping,d,984,"",984,"",10.695652173913045,"",10.695652173913045,"",100,""
24393,2021Q4,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,984,"",984,"",10.695652173913045,"",10.695652173913045,"",100,""
24394,2022Q1,"",S08000025,"",R103H,"","","",Surgery Grouping,d,719,"",719,"",7.988888888888889,"",7.988888888888889,"",100,""
24395,2022Q1,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,719,"",719,"",7.988888888888889,"",7.988888888888889,"",100,""
24396,2022Q2,"",S08000025,"",R103H,"","","",Surgery Grouping,d,612,"",612,"",6.725274725274725,"",6.725274725274725,"",100,""
24397,2022Q2,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,612,"",612,"",6.725274725274725,"",6.725274725274725,"",100,""
24398,2022Q3,"",S08000025,"",R103H,"","","",Surgery Grouping,d,572,"",572,"",6.217391304347826,"",6.217391304347826,"",100,""
24399,2022Q3,"",S08000025,"",S08000025,d,"","",Surgery Grouping,d,572,"",572,"",6.217391304347826,"",6.217391304347826,"",100,""
24400,2022Q4,p,S08000025,"",R103H,"","","",Surgery Grouping,d,477,"",477,"",5.184782608695652,"",5.184782608695652,"",100,""
24401,2022Q4,p,S08000025,"",S08000025,d,"","",Surgery Grouping,d,477,"",477,"",5.184782608695652,"",5.184782608695652,"",100,""
24402,2017Q4,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",143,"",143,"",1.5543478260869563,"",1.5543478260869563,"",100,""
24403,2017Q4,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",143,"",143,"",1.5543478260869563,"",1.5543478260869563,"",100,""
24404,2018Q1,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",239,"",239,"",2.655555555555555,"",2.655555555555555,"",100,""
24405,2018Q1,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",239,"",239,"",2.655555555555555,"",2.655555555555555,"",100,""
24406,2018Q2,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",152,"",152,"",1.6703296703296704,"",1.6703296703296704,"",100,""
24407,2018Q2,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",152,"",152,"",1.6703296703296704,"",1.6703296703296704,"",100,""
24408,2018Q3,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",233,"",233,"",2.532608695652174,"",2.532608695652174,"",100,""
24409,2018Q3,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",233,"",233,"",2.532608695652174,"",2.532608695652174,"",100,""
24410,2018Q4,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",54,"",54,"",0.5869565217391305,"",0.5869565217391305,"",100,""
24411,2018Q4,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",54,"",54,"",0.5869565217391305,"",0.5869565217391305,"",100,""
24412,2019Q1,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",266,"",266,"",2.9555555555555557,"",2.9555555555555557,"",100,""
24413,2019Q1,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",266,"",266,"",2.9555555555555557,"",2.9555555555555557,"",100,""
24414,2019Q2,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",115,"",115,"",1.2637362637362637,"",1.2637362637362637,"",100,""
24415,2019Q2,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",115,"",115,"",1.2637362637362637,"",1.2637362637362637,"",100,""
24416,2019Q3,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",121,"",121,"",1.315217391304348,"",1.315217391304348,"",100,""
24417,2019Q3,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",121,"",121,"",1.315217391304348,"",1.315217391304348,"",100,""
24418,2019Q4,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",157,"",157,"",1.7065217391304348,"",1.7065217391304348,"",100,""
24419,2019Q4,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",157,"",157,"",1.7065217391304348,"",1.7065217391304348,"",100,""
24420,2020Q1,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",251,"",251,"",2.758241758241758,"",2.758241758241758,"",100,""
24421,2020Q1,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",251,"",251,"",2.758241758241758,"",2.758241758241758,"",100,""
24422,2020Q2,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",114,"",114,"",1.2527472527472527,"",1.2527472527472527,"",100,""
24423,2020Q2,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",114,"",114,"",1.2527472527472527,"",1.2527472527472527,"",100,""
24424,2020Q3,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",91,"",91,"",0.9891304347826086,"",0.9891304347826086,"",100,""
24425,2020Q3,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",91,"",91,"",0.9891304347826086,"",0.9891304347826086,"",100,""
24426,2020Q4,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",89,"",89,"",0.967391304347826,"",0.967391304347826,"",100,""
24427,2020Q4,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",89,"",89,"",0.967391304347826,"",0.967391304347826,"",100,""
24428,2021Q1,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",65,"",65,"",0.7222222222222222,"",0.7222222222222222,"",100,""
24429,2021Q1,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",65,"",65,"",0.7222222222222222,"",0.7222222222222222,"",100,""
24430,2021Q2,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",62,"",62,"",0.6813186813186813,"",0.6813186813186813,"",100,""
24431,2021Q2,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",62,"",62,"",0.6813186813186813,"",0.6813186813186813,"",100,""
24432,2021Q3,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",55,"",55,"",0.5978260869565217,"",0.5978260869565217,"",100,""
24433,2021Q3,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",55,"",55,"",0.5978260869565217,"",0.5978260869565217,"",100,""
24434,2021Q4,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",221,"",221,"",2.402173913043478,"",2.402173913043478,"",100,""
24435,2021Q4,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",221,"",221,"",2.402173913043478,"",2.402173913043478,"",100,""
24436,2022Q1,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",128,"",128,"",1.4222222222222225,"",1.4222222222222225,"",100,""
24437,2022Q1,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",128,"",128,"",1.4222222222222225,"",1.4222222222222225,"",100,""
24438,2022Q2,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",13,"",13,"",0.14285714285714285,"",0.14285714285714285,"",100,""
24439,2022Q2,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",13,"",13,"",0.14285714285714285,"",0.14285714285714285,"",100,""
24440,2022Q3,"",S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",49,"",49,"",0.532608695652174,"",0.532608695652174,"",100,""
24441,2022Q3,"",S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",49,"",49,"",0.532608695652174,"",0.532608695652174,"",100,""
24442,2022Q4,p,S08000025,"",R103H,"",C8,"",Trauma and Orthopaedic Surgery,"",39,"",39,"",0.42391304347826086,"",0.42391304347826086,"",100,""
24443,2022Q4,p,S08000025,"",S08000025,d,C8,"",Trauma and Orthopaedic Surgery,"",39,"",39,"",0.42391304347826086,"",0.42391304347826086,"",100,""
24444,2017Q4,"",S08000025,"",R103H,"","","",Unspecified,"",419,"",0,"",4.554347826086956,"",0,"",0,""
24445,2017Q4,"",S08000025,"",S08000025,d,"","",Unspecified,"",419,"",0,"",4.554347826086956,"",0,"",0,""
24446,2018Q1,"",S08000025,"",R103H,"","","",Unspecified,"",304,"",0,"",3.3777777777777778,"",0,"",0,""
24447,2018Q1,"",S08000025,"",S08000025,d,"","",Unspecified,"",304,"",0,"",3.3777777777777778,"",0,"",0,""
24448,2018Q2,"",S08000025,"",R103H,"","","",Unspecified,"",723,"",0,"",7.945054945054945,"",0,"",0,""
24449,2018Q2,"",S08000025,"",S08000025,d,"","",Unspecified,"",723,"",0,"",7.945054945054945,"",0,"",0,""
24450,2018Q3,"",S08000025,"",R103H,"","","",Unspecified,"",494,"",0,"",5.369565217391305,"",0,"",0,""
24451,2018Q3,"",S08000025,"",S08000025,d,"","",Unspecified,"",494,"",0,"",5.369565217391305,"",0,"",0,""
24452,2018Q4,"",S08000025,"",R103H,"","","",Unspecified,"",360,"",0,"",3.9130434782608696,"",0,"",0,""
24453,2018Q4,"",S08000025,"",S08000025,d,"","",Unspecified,"",360,"",0,"",3.9130434782608696,"",0,"",0,""
24454,2019Q1,"",S08000025,"",R103H,"","","",Unspecified,"",280,"",0,"",3.111111111111111,"",0,"",0,""
24455,2019Q1,"",S08000025,"",S08000025,d,"","",Unspecified,"",280,"",0,"",3.111111111111111,"",0,"",0,""
24456,2019Q2,"",S08000025,"",R103H,"","","",Unspecified,"",784,"",0,"",8.615384615384615,"",0,"",0,""
24457,2019Q2,"",S08000025,"",S08000025,d,"","",Unspecified,"",784,"",0,"",8.615384615384615,"",0,"",0,""
24458,2019Q3,"",S08000025,"",R103H,"","","",Unspecified,"",1096,"",0,"",11.91304347826087,"",0,"",0,""
24459,2019Q3,"",S08000025,"",S08000025,d,"","",Unspecified,"",1096,"",0,"",11.91304347826087,"",0,"",0,""
24460,2019Q4,"",S08000025,"",R103H,"","","",Unspecified,"",1127,"",0,"",12.25,"",0,"",0,""
24461,2019Q4,"",S08000025,"",S08000025,d,"","",Unspecified,"",1127,"",0,"",12.25,"",0,"",0,""
24462,2020Q1,"",S08000025,"",R103H,"","","",Unspecified,"",828,"",0,"",9.0989010989011,"",0,"",0,""
24463,2020Q1,"",S08000025,"",S08000025,d,"","",Unspecified,"",828,"",0,"",9.0989010989011,"",0,"",0,""
24464,2020Q2,"",S08000025,"",R103H,"","","",Unspecified,"",1511,"",0,"",16.604395604395606,"",0,"",0,""
24465,2020Q2,"",S08000025,"",S08000025,d,"","",Unspecified,"",1511,"",0,"",16.604395604395606,"",0,"",0,""
24466,2020Q3,"",S08000025,"",R103H,"","","",Unspecified,"",1128,"",0,"",12.26086956521739,"",0,"",0,""
24467,2020Q3,"",S08000025,"",S08000025,d,"","",Unspecified,"",1128,"",0,"",12.26086956521739,"",0,"",0,""
24468,2020Q4,"",S08000025,"",R103H,"","","",Unspecified,"",753,"",0,"",8.184782608695652,"",0,"",0,""
24469,2020Q4,"",S08000025,"",S08000025,d,"","",Unspecified,"",753,"",0,"",8.184782608695652,"",0,"",0,""
24470,2021Q1,"",S08000025,"",R103H,"","","",Unspecified,"",796,"",0,"",8.844444444444445,"",0,"",0,""
24471,2021Q1,"",S08000025,"",S08000025,d,"","",Unspecified,"",796,"",0,"",8.844444444444445,"",0,"",0,""
24472,2021Q2,"",S08000025,"",R103H,"","","",Unspecified,"",903,"",0,"",9.923076923076923,"",0,"",0,""
24473,2021Q2,"",S08000025,"",S08000025,d,"","",Unspecified,"",903,"",0,"",9.923076923076923,"",0,"",0,""
24474,2021Q3,"",S08000025,"",R103H,"","","",Unspecified,"",1236,"",0,"",13.434782608695652,"",0,"",0,""
24475,2021Q3,"",S08000025,"",S08000025,d,"","",Unspecified,"",1236,"",0,"",13.434782608695652,"",0,"",0,""
24476,2021Q4,"",S08000025,"",R103H,"","","",Unspecified,"",734,"",0,"",7.978260869565218,"",0,"",0,""
24477,2021Q4,"",S08000025,"",S08000025,d,"","",Unspecified,"",734,"",0,"",7.978260869565218,"",0,"",0,""
